id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-10314743-B2,Intraocular shunt manufacture,2019-06-11,"Aquesys, Inc.",3,2019-06-11,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Intraocular shunt manufacture
US-11040212-B2,Method and apparatus for interlocking stimulation parameters for neuromodulation,2021-06-22,Boston Scientific Neuromodulation Corporation,9,2021-06-22,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and apparatus for interlocking stimulation parameters for neuromodulation
US-10542355-B2,Hearing aid system,2020-01-21,Oticon A/S,3,2020-01-21,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Hearing aid system
JP-7454911-B2,silicon carbide semiconductor parts,2024-03-25,インフィネオン テクノロジーズ アーゲー,4,2024-03-25,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: silicon carbide semiconductor parts
US-11596480-B2,"Navigation, tracking and guiding system for the positioning of operatory instruments within the body of a patient",2023-03-07,R.A.W. S.R.L.,17,2023-03-07,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Navigation, tracking and guiding system for the positioning of operatory instruments within the body of a patient"
CN-110914450-B,Identification of somatic or germ line sources of cell-free DNA,2024-07-02,"夸登特健康公司, 丹娜一法伯癌症研究所",10,2024-07-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Identification of somatic or germ line sources of cell-free DNA
JP-7195279-B2,Method for using a radial endobronchial ultrasound probe for three-dimensional reconstruction of images and improved object localization,2022-12-23,ボディ・ビジョン・メディカル・リミテッド,17,2022-12-23,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Method for using a radial endobronchial ultrasound probe for three-dimensional reconstruction of images and improved object localization
US-10403113-B1,Methods for warning of electromagnetic fields produced by wireless electric vehicle charging systems,2019-09-03,Witricity Corpoation,13,2019-09-03,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods for warning of electromagnetic fields produced by wireless electric vehicle charging systems
US-12067225-B2,"Devices, systems, and methods to emphasize regions of interest across multiple imaging modalities",2024-08-20,"Canon U.S.A., Inc.",13,2024-08-20,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Devices, systems, and methods to emphasize regions of interest across multiple imaging modalities"
US-11154654-B2,Coupling mechanism for a medication delivery device,2021-10-26,Ypsomed Ag,7,2021-10-26,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Coupling mechanism for a medication delivery device
US-11350888-B2,Risk prediction for sudden cardiac death from image derived cardiac motion and structure features,2022-06-07,"Siemens Healthcare Gmbh, The Johns Hopkins University",14,2022-06-07,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Risk prediction for sudden cardiac death from image derived cardiac motion and structure features
US-11534209-B2,"Revision connectors, systems and methods thereof",2022-12-27,"Globus Medical, Inc.",6,2022-12-27,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Revision connectors, systems and methods thereof"
EP-3709066-B1,"Observation device, observation unit, and observation method",2023-12-27,J. Morita MFG. Corp.,7,2023-12-27,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Observation device, observation unit, and observation method"
US-10213604-B2,Controlling electrical stimulation based on evoked compound muscle action potential,2019-02-26,"Medtronic, Inc.",10,2019-02-26,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Controlling electrical stimulation based on evoked compound muscle action potential
US-10357316-B2,Systems and methods for planning hair transplantation,2019-07-23,"Restoration Robotics, Inc.",7,2019-07-23,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for planning hair transplantation
US-10799619-B2,Low friction hydrogels and hydrogel-containing composite materials,2020-10-13,Yeda Research And Development Co. Ltd.,7,2020-10-13,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Low friction hydrogels and hydrogel-containing composite materials
US-9361428-B2,System and method for electronically managing medical data files,2016-06-07,Luc Bessette,9,2016-06-07,2016,Certificat d'utilité,[Certificat d'utilité] TITLE: System and method for electronically managing medical data files
CN-110800063-B,Detecting tumor-associated variants using cell-free DNA fragment size,2023-12-08,Illumina公司,8,2023-12-08,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Detecting tumor-associated variants using cell-free DNA fragment size
EP-4106676-B1,Apparatus for monitoring valve expansion,2024-03-13,Edwards Lifesciences Corporation,5,2024-03-13,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Apparatus for monitoring valve expansion
CN-110675398-B,"Breast ultrasound screening method, device and computer equipment",2022-05-17,深圳瀚维智能医疗科技有限公司,8,2022-05-17,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Breast ultrasound screening method, device and computer equipment"
US-12136472-B2,"Molecular evidence platform for auditable, continuous optimization of variant interpretation in genetic and genomic testing and analysis",2024-11-05,Laboratory Corporation Of America Holdings,17,2024-11-05,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Molecular evidence platform for auditable, continuous optimization of variant interpretation in genetic and genomic testing and analysis"
US-11581069-B2,Intelligent generation of customized questionnaires,2023-02-14,International Business Machines Corporation,5,2023-02-14,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Intelligent generation of customized questionnaires
US-10383724-B2,Cardiac valve repair system and methods of use,2019-08-20,Bmeye B.V.,8,2019-08-20,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Cardiac valve repair system and methods of use
US-10686687-B2,Integrated personal safety and equipment monitoring system,2020-06-16,Aware360 Ltd.,7,2020-06-16,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Integrated personal safety and equipment monitoring system
US-10519513-B2,Cancer Biomarkers,2019-12-31,"Myriad Genetics, Inc.",2,2019-12-31,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Cancer Biomarkers
US-11195609-B2,Systems and methods for clinical effect-based neurostimulation,2021-12-07,Boston Scientific Neuromodulation Corporation,7,2021-12-07,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for clinical effect-based neurostimulation
JP-6472836-B2,"Biodegradable, semi-crystalline, phase-separated, thermoplastic multi-block copolymers for controlled release of bioactive compounds",2019-02-20,"インノコア テクノロジーズ ビー．ブイ．, インノコア  テクノロジーズ  ビー．ブイ．",12,2019-02-20,2019,Certificat d'utilité,"[Certificat d'utilité] TITLE: Biodegradable, semi-crystalline, phase-separated, thermoplastic multi-block copolymers for controlled release of bioactive compounds"
US-11923419-B2,Non-covalent modification of graphene-based chemical sensors,2024-03-05,Regents Of The University Of Minnesota,6,2024-03-05,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Non-covalent modification of graphene-based chemical sensors
TW-I647851-B,Finfet device and methods of forming the same,2019-01-11,台灣積體電路製造股份有限公司,8,2019-01-11,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Finfet device and methods of forming the same
US-10076668-B2,System and method for nested neurostimulation,2018-09-18,Dirk De Ridder,6,2018-09-18,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: System and method for nested neurostimulation
US-10765505-B2,Aortic graft device,2020-09-08,Cook Medical Technologies Llc,3,2020-09-08,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Aortic graft device
US-11300575-B2,Biomarkers and methods for measuring and monitoring inflammatory disease activity,2022-04-12,"Laboratory Corporation Of America Holdings, Oklahoma Medical Research Foundation",10,2022-04-12,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Biomarkers and methods for measuring and monitoring inflammatory disease activity
US-10346975-B2,Computerized analysis of computed tomography (CT) imagery to quantify tumor infiltrating lymphocytes (TILs) in non-small cell lung cancer (NSCLC),2019-07-09,Case Western Reserve University,19,2019-07-09,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Computerized analysis of computed tomography (CT) imagery to quantify tumor infiltrating lymphocytes (TILs) in non-small cell lung cancer (NSCLC)
JP-6753783-B2,Light-stable and heat-stable dye compounds for selective blue light-filtered optical lenses,2020-09-09,"フロンティア サイエンティフィック インコーポレイテッドＦｒｏｎｔｉｅｒ Ｓｃｉｅｎｔｉｆｉｃ，Ｉｎｃ．, フロンティア  サイエンティフィック  インコーポレイテッド",11,2020-09-09,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Light-stable and heat-stable dye compounds for selective blue light-filtered optical lenses
US-10487297-B2,Environmentally preferred antimicrobial compositions,2019-11-26,"Chemlink Laboratories, Llc",4,2019-11-26,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Environmentally preferred antimicrobial compositions
US-11709216-B2,Cardiac late gadolinium enhancement MRI for patients with implanted cardiac devices,2023-07-25,The Regents Of The University Of California,11,2023-07-25,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Cardiac late gadolinium enhancement MRI for patients with implanted cardiac devices
US-11113327-B2,"Document indexing, searching, and ranking with semantic intelligence",2021-09-07,"Optum Technology, Inc.",8,2021-09-07,2021,Certificat d'utilité,"[Certificat d'utilité] TITLE: Document indexing, searching, and ranking with semantic intelligence"
US-10948366-B2,Flexible sensors incorporating piezoresistive composite materials and fabrication methods,2021-03-16,Arizona Board Of Regents On Behalf Of Arizona State University,9,2021-03-16,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Flexible sensors incorporating piezoresistive composite materials and fabrication methods
US-10675303-B2,Extracellular matrix compositions for the treatment of cancer,2020-06-09,"Adaptive Biologix, Inc.",8,2020-06-09,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Extracellular matrix compositions for the treatment of cancer
US-10869620-B2,Biometric identification by garments having a plurality of sensors,2020-12-22,L.I.F.E. Corporation S.A.,9,2020-12-22,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Biometric identification by garments having a plurality of sensors
US-12083333-B2,Implantable extravascular electrical stimulation lead having improved sensing and pacing capability,2024-09-10,"Medtronic, Inc.",11,2024-09-10,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Implantable extravascular electrical stimulation lead having improved sensing and pacing capability
US-11259746-B2,Method and system for neuromuscular transmission measurement,2022-03-01,General Electric Company,7,2022-03-01,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and system for neuromuscular transmission measurement
US-12027546-B2,"Imaging element, fabrication method, and electronic equipment",2024-07-02,Sony Semiconductor Solutions Corporation,7,2024-07-02,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Imaging element, fabrication method, and electronic equipment"
US-11676701-B2,Systems and methods for automated medical image analysis,2023-06-13,Pearl Inc.,8,2023-06-13,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for automated medical image analysis
US-10984529-B2,Systems and methods for automated medical image annotation,2021-04-20,Pearl Inc.,8,2021-04-20,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for automated medical image annotation
US-11732110-B2,"Polyalpha-1,3-glucan esters and articles made therefrom",2023-08-22,"Nutrition & Biosciences USA 4, Inc.",6,2023-08-22,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Polyalpha-1,3-glucan esters and articles made therefrom"
US-12121369-B2,Chest-based physiological monitor,2024-10-22,"Baxter International Inc., Baxter Healthcare Sa",3,2024-10-22,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Chest-based physiological monitor
US-12094595-B2,AR/XR headset for military medical telemedicine and target acquisition,2024-09-17,"Raytrx, Llc",9,2024-09-17,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: AR/XR headset for military medical telemedicine and target acquisition
US-11669984-B2,Method and system for registering multiple structures in medical images,2023-06-06,"The Johns Hopkins University, Siemens Healthcare Gmbh",10,2023-06-06,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and system for registering multiple structures in medical images
US-11464968-B2,Stacked potential electroporation,2022-10-11,"Medtronic, Inc.",3,2022-10-11,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Stacked potential electroporation
US-11705242-B2,Providing an interactive emergency department dashboard display,2023-07-18,"Cerner Innovation, Inc.",7,2023-07-18,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Providing an interactive emergency department dashboard display
US-11942193-B2,Managing patients of knee surgeries,2024-03-26,360 Knee Systems Pty Ltd,5,2024-03-26,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Managing patients of knee surgeries
EP-3823384-B1,"Methods for transmitting and receiving uplink data in a wireless communication system supporting narrowband internet of things, and user equipment and base station therefor",2023-11-15,LG Electronics Inc.,24,2023-11-15,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Methods for transmitting and receiving uplink data in a wireless communication system supporting narrowband internet of things, and user equipment and base station therefor"
US-11510947-B2,Methods of manufacture of immunocompatible amniotic membrane products,2022-11-29,"Osiris Therapeutics, Inc.",8,2022-11-29,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods of manufacture of immunocompatible amniotic membrane products
JP-7218017-B2,"Chemical injection device, control method for chemical injection device, computer program",2023-02-06,株式会社根本杏林堂,11,2023-02-06,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Chemical injection device, control method for chemical injection device, computer program"
US-12161857-B2,Intravascular blood pumps and methods of use,2024-12-10,"Shifamed Holdings, Llc",7,2024-12-10,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Intravascular blood pumps and methods of use
JP-7384962-B2,wearable patch,2023-11-21,マクセル株式会社,2,2023-11-21,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: wearable patch
US-11389962-B2,Telepresence robot system that can be accessed by a cellular phone,2022-07-19,"Teladoc Health, Inc.",11,2022-07-19,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Telepresence robot system that can be accessed by a cellular phone
US-11291407-B2,Detection of high risk drusen,2022-04-05,"Apellis Pharmaceuticals, Inc.",5,2022-04-05,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Detection of high risk drusen
CN-111796155-B,Magnetic interference detection system and method,2023-12-12,柯惠有限合伙公司,6,2023-12-12,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Magnetic interference detection system and method
US-11523814-B2,Swivel anchor for knotless fixation of tissue,2022-12-13,"Arthrex, Inc.",7,2022-12-13,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Swivel anchor for knotless fixation of tissue
CA-3208266-C,Infusion set and inserter assembly systems and methods,2024-04-16,"Deka Products Limited Partnership, Richard J. Lanigan, Joshua I. Ferris",8,2024-04-16,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Infusion set and inserter assembly systems and methods
US-11459415-B2,Method of using hydrophilized bactericidal polymers,2022-10-04,Purdue Research Foundation,6,2022-10-04,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of using hydrophilized bactericidal polymers
US-11554014-B2,Device and method for improving function of heart valve,2023-01-17,Medtentia International Ltd. Oy,9,2023-01-17,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Device and method for improving function of heart valve
US-10978176-B2,Machine learning systems and methods for predicting risk of renal function decline,2021-04-13,pulseData Inc.,12,2021-04-13,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Machine learning systems and methods for predicting risk of renal function decline
US-11395625-B2,Pain management based on functional measurements,2022-07-26,Boston Scientific Neuromodulation Corporation,6,2022-07-26,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Pain management based on functional measurements
US-11972366-B2,System and method for estimating potential injuries from a vehicular incident,2024-04-30,"Hyundai Motor Company, Kia Corporation",11,2024-04-30,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: System and method for estimating potential injuries from a vehicular incident
US-11425994-B2,Adaptive brushing cycle,2022-08-30,Willo 32 Sas,3,2022-08-30,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Adaptive brushing cycle
US-11471645-B2,Intravascular device delivery sheath,2022-10-18,"Cephea Valve Technologies, Inc.",4,2022-10-18,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Intravascular device delivery sheath
AU-2020205216-B2,Use of a new stimulation design to treat neurological disorder,2022-03-17,Dirk De Ridder,10,2022-03-17,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Use of a new stimulation design to treat neurological disorder
US-10943925-B2,Method of forming FinFET channel and structures thereof,2021-03-09,"Taiwan Semiconductor Manufacturing Company, Ltd.",8,2021-03-09,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of forming FinFET channel and structures thereof
JP-6839779-B2,"Genetic polymorphisms associated with statin response and cardiovascular disease, their detection methods and uses",2021-03-10,"セレラ コーポレーション, セレラ  コーポレーション",14,2021-03-10,2021,Certificat d'utilité,"[Certificat d'utilité] TITLE: Genetic polymorphisms associated with statin response and cardiovascular disease, their detection methods and uses"
US-11730547-B2,Tracking system and tracking method using same,2023-08-22,"Koh Young Technology Inc., Kyungpook National University Industry-Academic Cooperation Foundation",7,2023-08-22,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Tracking system and tracking method using same
US-11933866-B2,Magnetic resonance maps for analyzing brain tissue,2024-03-19,"Tel Hashomer Medical Research Infrastructure And Services Ltd., Ramot At Tel-Aviv University Ltd.",7,2024-03-19,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Magnetic resonance maps for analyzing brain tissue
US-11684569-B2,Dendrimers for sustained release of compounds,2023-06-27,Wayne State University,6,2023-06-27,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Dendrimers for sustained release of compounds
CN-110801571-B,Interventional embolic operation guide wire catheter operating device,2024-06-04,厦门大学,8,2024-06-04,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Interventional embolic operation guide wire catheter operating device
US-11826175-B2,Machine-based risk prediction for peri-procedural myocardial infarction or complication from medical data,2023-11-28,Siemens Healthcare Gmbh,12,2023-11-28,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Machine-based risk prediction for peri-procedural myocardial infarction or complication from medical data
CN-112425244-B,Method and device for transmitting and receiving uplink control information in a wireless communication system,2024-01-12,Lg电子株式会社,15,2024-01-12,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and device for transmitting and receiving uplink control information in a wireless communication system
US-11270797-B1,Machine-learning based query construction and pattern identification for hereditary angioedema,2022-03-08,HVH Precision Analytics LLC,10,2022-03-08,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Machine-learning based query construction and pattern identification for hereditary angioedema
US-11992402-B2,"Methods of implantation for transcatheter atrial sealing skirt, anchor, and tether",2024-05-28,"Opus Medical Therapies, LLC",11,2024-05-28,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Methods of implantation for transcatheter atrial sealing skirt, anchor, and tether"
US-11274077-B2,4-((2-hydroxy-3-methoxybenzyl)amino)benzenesulfonamide derivatives as potent and selective inhibitors of 12-lipoxygenase,2022-03-15,"Eastern Virginia Medical School, The Regents Of The University Of California Santa, The United States of America Department of Health, Thomas Jefferson University",9,2022-03-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: 4-((2-hydroxy-3-methoxybenzyl)amino)benzenesulfonamide derivatives as potent and selective inhibitors of 12-lipoxygenase
CN-109829920-B,"Image processing method and device, electronic device and storage medium",2021-06-15,上海商汤智能科技有限公司,10,2021-06-15,2021,Certificat d'utilité,"[Certificat d'utilité] TITLE: Image processing method and device, electronic device and storage medium"
US-11389102-B2,"Systems, devices, components and methods for detecting the locations of sources of cardiac rhythm disorders in a patient s heart",2022-07-19,Ablacon Inc.,20,2022-07-19,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Systems, devices, components and methods for detecting the locations of sources of cardiac rhythm disorders in a patient s heart"
US-11583608-B2,"Wound dressings, methods of using the same and methods of forming the same",2023-02-21,"Novan, Inc.",13,2023-02-21,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Wound dressings, methods of using the same and methods of forming the same"
US-11629378-B2,Non-invasive prenatal diagnosis of fetal genetic condition using cellular DNA and cell free DNA,2023-04-18,"Illumina, Inc.",14,2023-04-18,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Non-invasive prenatal diagnosis of fetal genetic condition using cellular DNA and cell free DNA
TW-I861027-B,Imaging device,2024-11-11,日商索尼半導體解決方案公司,2,2024-11-11,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Imaging device
US-12102410-B2,Integrated medicament delivery device for use with continuous analyte sensor,2024-10-01,"Dexcom, Inc",10,2024-10-01,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Integrated medicament delivery device for use with continuous analyte sensor
US-10032281-B1,Multi-scale deep reinforcement machine learning for N-dimensional segmentation in medical imaging,2018-07-24,Siemens Healthcare Gmbh,11,2018-07-24,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Multi-scale deep reinforcement machine learning for N-dimensional segmentation in medical imaging
JP-6902570-B2,Efficient in vivo protein expression using modified RNA (MOD-RNA),2021-07-14,"ザ ジェネラル ホスピタル コーポレーション ドゥーイング ビジネス アズ マサチューセッツ ジェネラル ホスピタル, ザ  ジェネラル  ホスピタル  コーポレーション  ドゥーイング  ビジネス  アズ  マサチューセッツ  ジェネラル  ホスピタル, チルドレンズ メディカル センター コーポレーションＣｈｉｌｄｒｅｎ’Ｓ Ｍｅｄｉｃａｌ Ｃｅｎｔｅｒ Ｃｏｒｐｏｒａｔｉｏｎ, チルドレンズ  メディカル  センター  コーポレーション",9,2021-07-14,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Efficient in vivo protein expression using modified RNA (MOD-RNA)
EP-3494168-B1,Polymer compositions containing grafted polymeric networks and processes for their preparation and use,2020-04-29,Johnson & Johnson Vision Care Inc.,13,2020-04-29,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Polymer compositions containing grafted polymeric networks and processes for their preparation and use
US-11173391-B1,Systems and methods for computer assisted operation,2021-11-16,Naveen Kumar,7,2021-11-16,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for computer assisted operation
US-10202344-B2,Aryl substituted indoles and the use thereof,2019-02-12,Purdue Pharma L.P.,7,2019-02-12,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Aryl substituted indoles and the use thereof
US-12064557-B2,Textile patient interface,2024-08-20,ResMed Pty Ltd,3,2024-08-20,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Textile patient interface
US-12029466-B2,Neuromodulation for metabolic conditions or syndromes,2024-07-09,Medtronic Ireland Manufacturing Unlimited Company,6,2024-07-09,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Neuromodulation for metabolic conditions or syndromes
US-10589013-B2,Prosthetic rib with integrated percutaneous connector for ventricular assist devices,2020-03-17,Tci Llc,10,2020-03-17,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Prosthetic rib with integrated percutaneous connector for ventricular assist devices
AU-2018253596-B2,Alignment apparatus for use in hip arthroplasty,2020-06-25,Navbit Holdings Pty Limited,7,2020-06-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Alignment apparatus for use in hip arthroplasty
US-10733788-B2,Deep reinforcement learning for recursive segmentation,2020-08-04,Siemens Healthcare Gmbh,6,2020-08-04,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Deep reinforcement learning for recursive segmentation
US-11000212-B2,Acoustic sensor and ventilation monitoring system,2021-05-11,"Thomas Jefferson University, RTM Vital Signs LLC",6,2021-05-11,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Acoustic sensor and ventilation monitoring system
JP-6752840-B2,Fast exchange stent delivery system,2020-09-09,"ボストン サイエンティフィック サイムド，インコーポレイテッドＢｏｓｔｏｎ Ｓｃｉｅｎｔｉｆｉｃ Ｓｃｉｍｅｄ，Ｉｎｃ．, ボストン  サイエンティフィック  サイムド，インコーポレイテッド",5,2020-09-09,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Fast exchange stent delivery system
US-12116346-B2,Human plasma kallikrein inhibitors,2024-10-15,"Biocryst Pharmaceuticals, Inc.",4,2024-10-15,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Human plasma kallikrein inhibitors
US-11504136-B2,Tourniquet with twisting assembly,2022-11-22,RCR Medical Products LLC,4,2022-11-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Tourniquet with twisting assembly
KR-102747711-B1,Image sensor,2024-12-31,소니 세미컨덕터 솔루션즈 가부시키가이샤,2,2024-12-31,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Image sensor
US-11389294-B2,Methods and apparatus for loading a prosthesis onto a delivery system,2022-07-19,Neovasc Tiara Inc.,11,2022-07-19,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods and apparatus for loading a prosthesis onto a delivery system
JP-6930035-B2,Percutaneous repair of mitral valve prolapse,2021-09-01,"ボストン サイエンティフィック サイムド，インコーポレイテッドＢｏｓｔｏｎ Ｓｃｉｅｎｔｉｆｉｃ Ｓｃｉｍｅｄ，Ｉｎｃ．, ボストン  サイエンティフィック  サイムド，インコーポレイテッド",6,2021-09-01,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Percutaneous repair of mitral valve prolapse
US-10731223-B2,Algorithms for disease diagnostics,2020-08-04,"Veracyte, Inc.",4,2020-08-04,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Algorithms for disease diagnostics
JP-7460331-B2,silicon carbide semiconductor device,2024-04-02,インフィネオン テクノロジーズ アーゲー,4,2024-04-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: silicon carbide semiconductor device
US-10736601-B2,Quantitative phantomless calibration of computed tomography scans,2020-08-11,"O.N.Diagnostics, LLC",7,2020-08-11,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Quantitative phantomless calibration of computed tomography scans
US-11346840-B2,Biofilm formation to define risk for colon cancer,2022-05-31,The Johns Hopkins University,8,2022-05-31,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Biofilm formation to define risk for colon cancer
US-11844621-B2,Handheld home monitoring sensors network device,2023-12-19,Spirofriend Technology Aps,6,2023-12-19,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Handheld home monitoring sensors network device
US-10709667-B2,Hydrogel encapsulated cells and anti-inflammatory drugs,2020-07-14,"Massachusetts Institute Of Technology, The Children's Medical Center Corporation",6,2020-07-14,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Hydrogel encapsulated cells and anti-inflammatory drugs
US-11938188-B2,Injectable slurries and methods of manufacturing and using the same,2024-03-26,The General Hospital Corporation,10,2024-03-26,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Injectable slurries and methods of manufacturing and using the same
US-11253188-B2,Means and methods for personalized behavioral health assessment system and treatment,2022-02-22,Ntw Ltd.,11,2022-02-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Means and methods for personalized behavioral health assessment system and treatment
JP-7331224-B2,Patient interface and respiratory therapy system,2023-08-22,レスメド・プロプライエタリー・リミテッド,6,2023-08-22,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Patient interface and respiratory therapy system
JP-6517396-B2,Adaptive self-test and stress analysis of medical devices,2019-05-22,"コーニンクレッカ フィリップス エヌ ヴェＫｏｎｉｎｋｌｉｊｋｅ Ｐｈｉｌｉｐｓ Ｎ．Ｖ．, コーニンクレッカ  フィリップス  エヌ  ヴェ",8,2019-05-22,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Adaptive self-test and stress analysis of medical devices
US-11741819-B2,Emergency communication flow management and notification system,2023-08-29,"Rapidsos, Inc.",7,2023-08-29,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Emergency communication flow management and notification system
US-11344411-B2,Methods for reducing cardiac valve regurgitation,2022-05-31,Edwards Lifesciences Corporation,6,2022-05-31,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods for reducing cardiac valve regurgitation
US-12053283-B2,Systems and methods for processing analyte sensor data,2024-08-06,"Dexcom, Inc.",8,2024-08-06,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for processing analyte sensor data
