id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-D617182-S,Packaging for surgical blade tips with stand,2010-06-08,"Becton, Dickinson And Company",7,2010-06-08,2010,Modèle industriel,[Modèle industriel] TITLE: Packaging for surgical blade tips with stand
US-D438302-S,Housing for surgical sealant applicator system,2001-02-27,Bristol-Myers Squibb Company,6,2001-02-27,2001,Modèle industriel,[Modèle industriel] TITLE: Housing for surgical sealant applicator system
US-D506006-S,Spinal implant anchor-plate with tang fixation,2005-06-07,"Orthopedic Designs, Inc.",6,2005-06-07,2005,Modèle industriel,[Modèle industriel] TITLE: Spinal implant anchor-plate with tang fixation
US-D736382-S,Surgical indicator with backers,2015-08-11,Ams Research Corporation,4,2015-08-11,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical indicator with backers
US-D721175-S,Backers for surgical indicators,2015-01-13,Ams Research Corporation,4,2015-01-13,2015,Modèle industriel,[Modèle industriel] TITLE: Backers for surgical indicators
US-D765238-S,Medical device for peristaltic pump,2016-08-30,Q-Core Medical Ltd.,5,2016-08-30,2016,Modèle industriel,[Modèle industriel] TITLE: Medical device for peristaltic pump
US-D447565-S,Straight medical device for the application of a tack to the body of a patient,2001-09-04,Genzyme Corporation,15,2001-09-04,2001,Modèle industriel,[Modèle industriel] TITLE: Straight medical device for the application of a tack to the body of a patient
US-D767134-S,Spondylo-amalgamation implant,2016-09-20,Ammtec Inc.,2,2016-09-20,2016,Modèle industriel,[Modèle industriel] TITLE: Spondylo-amalgamation implant
US-D484245-S,Medical device,2003-12-23,"John Robert Gutridge, Timothy Ralph Snellgrove",2,2003-12-23,2003,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D553744-S,Posterior lumbar interbody fusion implant,2007-10-23,Paceco Corp.,5,2007-10-23,2007,Modèle industriel,[Modèle industriel] TITLE: Posterior lumbar interbody fusion implant
US-D553242-S,Handle for surgical suction-irrigation device,2007-10-16,Allegiance Corporation,5,2007-10-16,2007,Modèle industriel,[Modèle industriel] TITLE: Handle for surgical suction-irrigation device
US-D554759-S,Modular medical device monitor and holder,2007-11-06,Nicholas Barker,6,2007-11-06,2007,Modèle industriel,[Modèle industriel] TITLE: Modular medical device monitor and holder
US-D549329-S,Handle for surgical instruments,2007-08-21,"Alfredo Sierra Aparici, Vicente Fores Ahuir",4,2007-08-21,2007,Modèle industriel,[Modèle industriel] TITLE: Handle for surgical instruments
US-D532516-S,Multiple function medical device,2006-11-21,"Wolff Medical Marketing And Design, Llc",4,2006-11-21,2006,Modèle industriel,[Modèle industriel] TITLE: Multiple function medical device
US-D482708-S,Body of a surgical microscope,2003-11-25,Carl-Zeiss-Stiftung,5,2003-11-25,2003,Modèle industriel,[Modèle industriel] TITLE: Body of a surgical microscope
US-D581050-S,Surgical instrument tip,2008-11-18,Medical Device Innovations Limited,3,2008-11-18,2008,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument tip
US-D449686-S,Quick-release ENT surgical holder,2001-10-23,Flexbar Machine Corporation,4,2001-10-23,2001,Modèle industriel,[Modèle industriel] TITLE: Quick-release ENT surgical holder
US-D940318-S,Knitted tissue scaffold,2022-01-04,Cilag Gmbh International,3,2022-01-04,2022,Modèle industriel,[Modèle industriel] TITLE: Knitted tissue scaffold
US-D652519-S,Dilator,2012-01-17,"Nuvasive, Inc.",1,2012-01-17,2012,Modèle industriel,[Modèle industriel] TITLE: Dilator
US-D966338-S,Portion of a display screen with icon of a robotic arm,2022-10-11,Verb Surgical Inc.,11,2022-10-11,2022,Modèle industriel,[Modèle industriel] TITLE: Portion of a display screen with icon of a robotic arm
US-D882616-S,Display screen or portion thereof with graphical user interface,2020-04-28,"Intuitive Surgical Operations, Inc.",9,2020-04-28,2020,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D834053-S,Display screen or portion thereof with graphical user interface,2018-11-20,"Intuitive Surgical Operations, Inc.",9,2018-11-20,2018,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D750249-S,Expandable fusion cage,2016-02-23,"Spinal Surgical Strategies, Llc",3,2016-02-23,2016,Modèle industriel,[Modèle industriel] TITLE: Expandable fusion cage
US-D893035-S,Bandage,2020-08-11,"Vomaris Innovations, Inc.",1,2020-08-11,2020,Modèle industriel,[Modèle industriel] TITLE: Bandage
US-D978336-S,Portable oral irrigator,2023-02-14,"Nicefeel Medical Device Technology Co., Ltd.",3,2023-02-14,2023,Modèle industriel,[Modèle industriel] TITLE: Portable oral irrigator
US-D881920-S,Display screen or portion thereof with graphical user interface,2020-04-21,"Intuitive Surgical Operations, Inc.",9,2020-04-21,2020,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D900838-S,Display screen or portion thereof with graphical user interface for a radiation treatment,2020-11-03,"Zap Surgical Systems, Inc.",13,2020-11-03,2020,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface for a radiation treatment
US-D669992-S,Ultrasonic amplifier,2012-10-30,"Sound Surgical Technologies, Llc",2,2012-10-30,2012,Modèle industriel,[Modèle industriel] TITLE: Ultrasonic amplifier
US-D669993-S,Console for use in power assisted lipoplasty,2012-10-30,"Sound Surgical Technologies, Llc",7,2012-10-30,2012,Modèle industriel,[Modèle industriel] TITLE: Console for use in power assisted lipoplasty
US-D704839-S,Electrosurgical generator,2014-05-13,Baylis Medical Company Inc.,2,2014-05-13,2014,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical generator
US-D735342-S,Medical console,2015-07-28,"Hologic, Inc.",2,2015-07-28,2015,Modèle industriel,[Modèle industriel] TITLE: Medical console
US-D619254-S,Orthopedic bone block assembly,2010-07-06,"Rti Biologics, Inc.",4,2010-07-06,2010,Modèle industriel,[Modèle industriel] TITLE: Orthopedic bone block assembly
US-D692916-S,Display device or portion thereof with graphical user interface,2013-11-05,Mako Surgical Corp.,9,2013-11-05,2013,Modèle industriel,[Modèle industriel] TITLE: Display device or portion thereof with graphical user interface
US-D808026-S,Border dressing,2018-01-16,"Aspen Surgical Products, Inc.",2,2018-01-16,2018,Modèle industriel,[Modèle industriel] TITLE: Border dressing
US-D772252-S,Patient monitoring device with a graphical user interface,2016-11-22,"Welch Allyn, Inc.",8,2016-11-22,2016,Modèle industriel,[Modèle industriel] TITLE: Patient monitoring device with a graphical user interface
US-D750240-S,Insertion device,2016-02-23,Arthrocare Corporation,2,2016-02-23,2016,Modèle industriel,[Modèle industriel] TITLE: Insertion device
US-D731525-S,Patient monitoring device with graphical user interface,2015-06-09,"Welch Allyn, Inc.",7,2015-06-09,2015,Modèle industriel,[Modèle industriel] TITLE: Patient monitoring device with graphical user interface
US-D667837-S,Patient monitoring device with graphical user interface,2012-09-25,"Welch Allyn, Inc.",7,2012-09-25,2012,Modèle industriel,[Modèle industriel] TITLE: Patient monitoring device with graphical user interface
US-D675318-S,Catheter handle,2013-01-29,Baylis Medical Company Inc.,2,2013-01-29,2013,Modèle industriel,[Modèle industriel] TITLE: Catheter handle
US-D1024074-S,Monitor for medical purpose,2024-04-23,Lg Electronics Inc.,4,2024-04-23,2024,Modèle industriel,[Modèle industriel] TITLE: Monitor for medical purpose
US-D1013876-S,Osteotomy wedge,2024-02-06,"Restor3D, Inc., Duke University",2,2024-02-06,2024,Modèle industriel,[Modèle industriel] TITLE: Osteotomy wedge
US-D975273-S,Syringe pump,2023-01-10,Manamed Inc,2,2023-01-10,2023,Modèle industriel,[Modèle industriel] TITLE: Syringe pump
US-D920516-S,Osteotomy wedge,2021-05-25,"Restor3D, Inc.",2,2021-05-25,2021,Modèle industriel,[Modèle industriel] TITLE: Osteotomy wedge
US-D816685-S,Display screen of a medical pump with a graphical user interface,2018-05-01,Deka Products Limited Partnership,11,2018-05-01,2018,Modèle industriel,[Modèle industriel] TITLE: Display screen of a medical pump with a graphical user interface
US-D878438-S,Helical fluted forward and reverse rotation cutting tool,2020-03-17,Peter L. Bono,8,2020-03-17,2020,Modèle industriel,[Modèle industriel] TITLE: Helical fluted forward and reverse rotation cutting tool
US-D642261-S,Securing device for cannula attachment to syringe body,2011-07-26,Abbott Medical Optics Inc.,8,2011-07-26,2011,Modèle industriel,[Modèle industriel] TITLE: Securing device for cannula attachment to syringe body
US-D650475-S,Implantable port,2011-12-13,"Angiodynamics, Inc.",2,2011-12-13,2011,Modèle industriel,[Modèle industriel] TITLE: Implantable port
US-D600814-S,Medical monitor,2009-09-22,"Welch Allyn, Inc.",2,2009-09-22,2009,Modèle industriel,[Modèle industriel] TITLE: Medical monitor
US-D649972-S,Display screen with user interface for medical data,2011-12-06,Cardiac Science Corporation,8,2011-12-06,2011,Modèle industriel,[Modèle industriel] TITLE: Display screen with user interface for medical data
US-D882782-S,Three dimensional adjunct,2020-04-28,Ethicon Llc,3,2020-04-28,2020,Modèle industriel,[Modèle industriel] TITLE: Three dimensional adjunct
US-D648027-S,Prosthesis,2011-11-01,"Tornier, Inc.",1,2011-11-01,2011,Modèle industriel,[Modèle industriel] TITLE: Prosthesis
US-D693603-S,Cranial drape,2013-11-19,"Medline Industries, Inc.",2,2013-11-19,2013,Modèle industriel,[Modèle industriel] TITLE: Cranial drape
US-D600792-S,Tubing cassette,2009-09-22,"Pathway Medical Technologies, Inc.",2,2009-09-22,2009,Modèle industriel,[Modèle industriel] TITLE: Tubing cassette
US-D778441-S,Fiducial marker support,2017-02-07,7D Surgical Inc.,3,2017-02-07,2017,Modèle industriel,[Modèle industriel] TITLE: Fiducial marker support
US-D589149-S,Orthopedic plate,2009-03-24,"Orthohelix Surgical Designs, Inc.",2,2009-03-24,2009,Modèle industriel,[Modèle industriel] TITLE: Orthopedic plate
US-D605768-S,Orthopedic bone block,2009-12-08,"Rti Biologics, Inc.",3,2009-12-08,2009,Modèle industriel,[Modèle industriel] TITLE: Orthopedic bone block
US-D752756-S,Dental prosthesis,2016-03-29,Implant Direct Sybron International L.L.C.,2,2016-03-29,2016,Modèle industriel,[Modèle industriel] TITLE: Dental prosthesis
US-D683452-S,Electrosurgical device handle,2013-05-28,Baylis Medical Company Inc.,3,2013-05-28,2013,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical device handle
US-D608891-S,Set of orthopedic bone block assemblies,2010-01-26,"Rti Biologics, Inc.",6,2010-01-26,2010,Modèle industriel,[Modèle industriel] TITLE: Set of orthopedic bone block assemblies
US-D674479-S,Handpiece for use in power assisted lipoplasty,2013-01-15,Sound Surgical Technologies Llc,7,2013-01-15,2013,Modèle industriel,[Modèle industriel] TITLE: Handpiece for use in power assisted lipoplasty
US-D808024-S,Border dressing,2018-01-16,"Aspen Surgical Products, Inc.",2,2018-01-16,2018,Modèle industriel,[Modèle industriel] TITLE: Border dressing
US-D751707-S,Hand-held cautery device,2016-03-15,Bovie Medical Corporation,3,2016-03-15,2016,Modèle industriel,[Modèle industriel] TITLE: Hand-held cautery device
US-D789539-S,Fusion cage,2017-06-13,"Spinal Surgical Strategies, Llc",2,2017-06-13,2017,Modèle industriel,[Modèle industriel] TITLE: Fusion cage
US-D622851-S,Spinous process reamer,2010-08-31,Horton Kenneth L,3,2010-08-31,2010,Modèle industriel,[Modèle industriel] TITLE: Spinous process reamer
US-D938581-S,Tool for installation and/or removal of instrument tip cover,2021-12-14,"Intuitive Surgical Operations, Inc.",9,2021-12-14,2021,Modèle industriel,[Modèle industriel] TITLE: Tool for installation and/or removal of instrument tip cover
US-D723682-S,Bone graft delivery tool,2015-03-03,"Spinal Surgical Strategies, Llc",4,2015-03-03,2015,Modèle industriel,[Modèle industriel] TITLE: Bone graft delivery tool
US-D601869-S,Blade hub,2009-10-13,"Microaire Surgical Instruments, Inc.",2,2009-10-13,2009,Modèle industriel,[Modèle industriel] TITLE: Blade hub
US-D898673-S,Connector interface for a cable,2020-10-13,"Intuitive Surgical Operations, Inc.",5,2020-10-13,2020,Modèle industriel,[Modèle industriel] TITLE: Connector interface for a cable
US-D568186-S,Transponder housing,2008-05-06,"Rf Surgical Systems, Inc.",2,2008-05-06,2008,Modèle industriel,[Modèle industriel] TITLE: Transponder housing
US-D648851-S,Steerable catheter handle,2011-11-15,Baylis Medical Company Inc.,3,2011-11-15,2011,Modèle industriel,[Modèle industriel] TITLE: Steerable catheter handle
US-D940876-S,Endodontic file clip for an apex locator,2022-01-11,Dentsply Sirona Inc.,7,2022-01-11,2022,Modèle industriel,[Modèle industriel] TITLE: Endodontic file clip for an apex locator
US-D617894-S,Open-top fluid-holding device,2010-06-15,Wright James H,3,2010-06-15,2010,Modèle industriel,[Modèle industriel] TITLE: Open-top fluid-holding device
US-D758177-S,Angular correction clamp ring,2016-06-07,"Dne, Llc",4,2016-06-07,2016,Modèle industriel,[Modèle industriel] TITLE: Angular correction clamp ring
US-D835271-S,Optical imaging device,2018-12-04,"Welch Allyn, Inc.",3,2018-12-04,2018,Modèle industriel,[Modèle industriel] TITLE: Optical imaging device
US-D671954-S,Display screen with graphical user interface,2012-12-04,Mako Surgical Corp.,6,2012-12-04,2012,Modèle industriel,[Modèle industriel] TITLE: Display screen with graphical user interface
US-D676570-S,Lateral flow assay device,2013-02-19,Gen-Probe Incorporated,4,2013-02-19,2013,Modèle industriel,[Modèle industriel] TITLE: Lateral flow assay device
US-D568989-S,Hospital basin,2008-05-13,C Change Surgical Llc,2,2008-05-13,2008,Modèle industriel,[Modèle industriel] TITLE: Hospital basin
US-D680972-S,Remote control,2013-04-30,Abbott Medical Optics Inc.,2,2013-04-30,2013,Modèle industriel,[Modèle industriel] TITLE: Remote control
US-D628307-S,Medical loupe with head set,2010-11-30,Carl Zeiss Surgical Gmbh,5,2010-11-30,2010,Modèle industriel,[Modèle industriel] TITLE: Medical loupe with head set
US-D608804-S,Robot shoulder,2010-01-26,Mako Surgical Corp.,2,2010-01-26,2010,Modèle industriel,[Modèle industriel] TITLE: Robot shoulder
US-D808522-S,Latching ends of a polymer ligating clip,2018-01-23,"Vesolock Medical, Llc",7,2018-01-23,2018,Modèle industriel,[Modèle industriel] TITLE: Latching ends of a polymer ligating clip
US-D569970-S,Hospital basin with channel,2008-05-27,C Change Surgical Llc,4,2008-05-27,2008,Modèle industriel,[Modèle industriel] TITLE: Hospital basin with channel
US-D635681-S,Patient-monitor housing,2011-04-05,"Welch Allyn, Inc.",2,2011-04-05,2011,Modèle industriel,[Modèle industriel] TITLE: Patient-monitor housing
US-D676573-S,Dual sided anti-skid medical tray,2013-02-19,Georgene Austria,5,2013-02-19,2013,Modèle industriel,[Modèle industriel] TITLE: Dual sided anti-skid medical tray
US-D634006-S,Double-cone sphincter introducer assembly and integrated valve assembly,2011-03-08,"Erblan Surgical, Inc.",8,2011-03-08,2011,Modèle industriel,[Modèle industriel] TITLE: Double-cone sphincter introducer assembly and integrated valve assembly
US-D616908-S,Base,2010-06-01,Mako Surgical Corp.,1,2010-06-01,2010,Modèle industriel,[Modèle industriel] TITLE: Base
US-D840539-S,Prosthesis anchor,2019-02-12,"Tornier, Inc.",2,2019-02-12,2019,Modèle industriel,[Modèle industriel] TITLE: Prosthesis anchor
US-D759254-S,Diagnostic device,2016-06-14,"Welch Allyn, Inc.",2,2016-06-14,2016,Modèle industriel,[Modèle industriel] TITLE: Diagnostic device
US-D698644-S,Transfer tray,2014-02-04,"Aspen Surgical Products, Inc.",2,2014-02-04,2014,Modèle industriel,[Modèle industriel] TITLE: Transfer tray
US-D656007-S,Corner protector,2012-03-20,"Aspen Surgical Products, Inc.",2,2012-03-20,2012,Modèle industriel,[Modèle industriel] TITLE: Corner protector
US-D862715-S,Health-regain device,2019-10-08,"Jiangsu Alphay Medical Device Co., Ltd.",2,2019-10-08,2019,Modèle industriel,[Modèle industriel] TITLE: Health-regain device
US-D808025-S,Border dressing,2018-01-16,"Aspen Surgical Products, Inc.",2,2018-01-16,2018,Modèle industriel,[Modèle industriel] TITLE: Border dressing
US-D994707-S,Display screen or portion thereof with graphical user interface,2023-08-08,"Zimmer Surgical, Inc.",9,2023-08-08,2023,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D634344-S,Combination of a stand and an assembly connected thereto of an XY-coupling supporting a carrier arm holding a housing containing one or two microscope bodies equipped with oculars,2011-03-15,Carl Zeiss Surgical Gmbh,28,2011-03-15,2011,Modèle industriel,[Modèle industriel] TITLE: Combination of a stand and an assembly connected thereto of an XY-coupling supporting a carrier arm holding a housing containing one or two microscope bodies equipped with oculars
US-D548329-S,Aspiration canister,2007-08-07,Sound Surgical Technologies Llc,2,2007-08-07,2007,Modèle industriel,[Modèle industriel] TITLE: Aspiration canister
US-D724101-S,Patient monitoring device with graphical user interface,2015-03-10,"Welch Allyn, Inc.",7,2015-03-10,2015,Modèle industriel,[Modèle industriel] TITLE: Patient monitoring device with graphical user interface
US-D595221-S,Portable battery pack,2009-06-30,Carl Zeiss Surgical Gmbh,3,2009-06-30,2009,Modèle industriel,[Modèle industriel] TITLE: Portable battery pack
US-D717856-S,Optical device adapter,2014-11-18,"Welch Allyn, Inc.",3,2014-11-18,2014,Modèle industriel,[Modèle industriel] TITLE: Optical device adapter
US-D896369-S,Ring basin,2020-09-15,"Newgen Surgical, Inc.",2,2020-09-15,2020,Modèle industriel,[Modèle industriel] TITLE: Ring basin
US-D769276-S,Display screen or portion thereof with graphical user interface,2016-10-18,"Hologic, Inc.",9,2016-10-18,2016,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D744650-S,Biopsy device,2015-12-01,"Hologic, Inc.",2,2015-12-01,2015,Modèle industriel,[Modèle industriel] TITLE: Biopsy device
US-D750241-S,Stethoscope head,2016-02-23,"Wuxi Kaishun Medical Device Manufacturing Co., Ltd.",2,2016-02-23,2016,Modèle industriel,[Modèle industriel] TITLE: Stethoscope head
US-D564011-S,Magnifier spectacles,2008-03-11,Carl Zeiss Surgical Gmbh,2,2008-03-11,2008,Modèle industriel,[Modèle industriel] TITLE: Magnifier spectacles
US-D562762-S,Charging station for a portable illumination assembly,2008-02-26,"Welch Allyn, Inc.",7,2008-02-26,2008,Modèle industriel,[Modèle industriel] TITLE: Charging station for a portable illumination assembly
US-D665912-S,Head support pad for surgery,2012-08-21,"Allen Medical Systems, Inc.",5,2012-08-21,2012,Modèle industriel,[Modèle industriel] TITLE: Head support pad for surgery
US-D609351-S,Medical monitor,2010-02-02,"Welch Allyn, Inc.",2,2010-02-02,2010,Modèle industriel,[Modèle industriel] TITLE: Medical monitor
US-D709191-S,Otoscope,2014-07-15,"Welch Allyn, Inc.",1,2014-07-15,2014,Modèle industriel,[Modèle industriel] TITLE: Otoscope
US-D770044-S,Electrosurgical device,2016-10-25,"Gyrus Acmi, Inc.",2,2016-10-25,2016,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical device
US-D681086-S,Ocular mask,2013-04-30,"Acufocus, Inc.",2,2013-04-30,2013,Modèle industriel,[Modèle industriel] TITLE: Ocular mask
US-D704337-S,Scalpel handle,2014-05-06,University Of Massachusetts,2,2014-05-06,2014,Modèle industriel,[Modèle industriel] TITLE: Scalpel handle
US-D603961-S,Cervical plate,2009-11-10,"Theken Spine, Llc",2,2009-11-10,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D950075-S,Brace assembly,2022-04-26,R&D Surgical Ltd,2,2022-04-26,2022,Modèle industriel,[Modèle industriel] TITLE: Brace assembly
US-D603962-S,Cervical plate,2009-11-10,"Theken Spine, Llc",2,2009-11-10,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D637020-S,Side rail for a bed,2011-05-03,"Richard H Heimbrock, Robert M Zerhusen",5,2011-05-03,2011,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D720851-S,Handheld support for fiducial markers,2015-01-06,7D Surgical Inc.,5,2015-01-06,2015,Modèle industriel,[Modèle industriel] TITLE: Handheld support for fiducial markers
US-D617589-S,Side rail for a bed,2010-06-15,"Hill-Rom Services, Inc.",5,2010-06-15,2010,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D692563-S,Ophthalmologic console,2013-10-29,Carl Zeiss Meditec Ag,2,2013-10-29,2013,Modèle industriel,[Modèle industriel] TITLE: Ophthalmologic console
US-D628416-S,Side rail for a bed,2010-12-07,"Hill-Rom Services, Inc.",5,2010-12-07,2010,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D642268-S,Hex rod for spinal surgery,2011-07-26,"Theken Spine, Llc",5,2011-07-26,2011,Modèle industriel,[Modèle industriel] TITLE: Hex rod for spinal surgery
US-D616679-S,Side rail for a bed,2010-06-01,"Hill-Rom Services, Inc.",5,2010-06-01,2010,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D832426-S,Bronchial biopsy needle advancer,2018-10-30,"Gyrus Acmi, Inc",4,2018-10-30,2018,Modèle industriel,[Modèle industriel] TITLE: Bronchial biopsy needle advancer
US-D617586-S,Side rail for a bed,2010-06-15,"Hill-Rom Services, Inc.",5,2010-06-15,2010,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D617587-S,Side rail for a bed,2010-06-15,"Hill-Rom Services, Inc.",5,2010-06-15,2010,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D603504-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D637018-S,Side rail for a bed,2011-05-03,"Richard H Heimbrock, Robert M Zerhusen",5,2011-05-03,2011,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D617588-S,Side rail for a bed,2010-06-15,"Hill-Rom Services, Inc.",5,2010-06-15,2010,Modèle industriel,[Modèle industriel] TITLE: Side rail for a bed
US-D690813-S,Container,2013-10-01,"H & M Innovations, Llc",1,2013-10-01,2013,Modèle industriel,[Modèle industriel] TITLE: Container
US-D649992-S,Stand for microscope assembly,2011-12-06,Carl Zeiss Meditec Ag,4,2011-12-06,2011,Modèle industriel,[Modèle industriel] TITLE: Stand for microscope assembly
US-D603507-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D626239-S,Medical-stand tray,2010-10-26,"Welch Allyn, Inc.",2,2010-10-26,2010,Modèle industriel,[Modèle industriel] TITLE: Medical-stand tray
US-D930852-S,Storage rack for sterile packaging,2021-09-14,"DePuy Synthes Products, Inc.",5,2021-09-14,2021,Modèle industriel,[Modèle industriel] TITLE: Storage rack for sterile packaging
US-D623743-S,Orthopedic plate,2010-09-14,"Orthohelix Surgical Designs, Inc.",2,2010-09-14,2010,Modèle industriel,[Modèle industriel] TITLE: Orthopedic plate
US-D603964-S,Cervical plate,2009-11-10,"Theken Spine, Llc",2,2009-11-10,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D632397-S,Portions of a patient-monitor housing,2011-02-08,"Welch Allyn, Inc.",5,2011-02-08,2011,Modèle industriel,[Modèle industriel] TITLE: Portions of a patient-monitor housing
US-D753108-S,Finger ring type portable information terminal,2016-04-05,"Semiconductor Energy Laboratory Co., Ltd.",6,2016-04-05,2016,Modèle industriel,[Modèle industriel] TITLE: Finger ring type portable information terminal
US-D625005-S,Biopsy site marker,2010-10-05,"Hologic, Inc.",3,2010-10-05,2010,Modèle industriel,[Modèle industriel] TITLE: Biopsy site marker
US-D831199-S,Bronchial biopsy needle handle,2018-10-16,"Gyrus Acmi, Inc.",4,2018-10-16,2018,Modèle industriel,[Modèle industriel] TITLE: Bronchial biopsy needle handle
US-D707480-S,Bed frame,2014-06-24,"Hill-Rom Services, Inc.",2,2014-06-24,2014,Modèle industriel,[Modèle industriel] TITLE: Bed frame
US-D718437-S,Steerable guiding catheter handle,2014-11-25,Oscor Inc.,4,2014-11-25,2014,Modèle industriel,[Modèle industriel] TITLE: Steerable guiding catheter handle
US-D603503-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D622124-S,Ratcheting screwdriver thumb actuator,2010-08-24,Greatbatch Medical S.A.,4,2010-08-24,2010,Modèle industriel,[Modèle industriel] TITLE: Ratcheting screwdriver thumb actuator
US-D634430-S,Blood-pressure monitor housing,2011-03-15,"Welch Allyn, Inc.",3,2011-03-15,2011,Modèle industriel,[Modèle industriel] TITLE: Blood-pressure monitor housing
US-D669441-S,Foot pedal,2012-10-23,Carl Zeiss Meditec Ag,2,2012-10-23,2012,Modèle industriel,[Modèle industriel] TITLE: Foot pedal
US-D603510-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D603505-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D643536-S,Blood-pressure cuff,2011-08-16,"Welch Allyn, Inc.",2,2011-08-16,2011,Modèle industriel,[Modèle industriel] TITLE: Blood-pressure cuff
US-D584689-S,Auxiliary power interface for a portable illuminator assembly,2009-01-13,"Welch Allyn, Inc.",8,2009-01-13,2009,Modèle industriel,[Modèle industriel] TITLE: Auxiliary power interface for a portable illuminator assembly
US-D603506-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D770824-S,Barrier for a hospital bed,2016-11-08,"Hill-Rom Services, Inc.",5,2016-11-08,2016,Modèle industriel,[Modèle industriel] TITLE: Barrier for a hospital bed
US-D723686-S,Electrosurgical hand piece,2015-03-03,"Gyrus Acmi, Inc.",3,2015-03-03,2015,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical hand piece
US-D837157-S,Plug,2019-01-01,"Gyrus Acmi, Inc., Gyrus Medical Limited, Olympus Winter & Ibe Gmbh",1,2019-01-01,2019,Modèle industriel,[Modèle industriel] TITLE: Plug
US-D981558-S,Medical robot,2023-03-21,Quantum Surgical,2,2023-03-21,2023,Modèle industriel,[Modèle industriel] TITLE: Medical robot
US-D831823-S,Intradiscal shim,2018-10-23,"Nuvasive, Inc.",2,2018-10-23,2018,Modèle industriel,[Modèle industriel] TITLE: Intradiscal shim
US-D726302-S,Suction console,2015-04-07,"Gyrus Acmi, Inc.",2,2015-04-07,2015,Modèle industriel,[Modèle industriel] TITLE: Suction console
US-D603963-S,Cervical plate,2009-11-10,"Theken Spine, Llc",2,2009-11-10,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D643929-S,Pulse oximeter,2011-08-23,"Blue Highway, LLC",2,2011-08-23,2011,Modèle industriel,[Modèle industriel] TITLE: Pulse oximeter
US-D767507-S,Remote control,2016-09-27,Abbott Medical Optics Inc.,2,2016-09-27,2016,Modèle industriel,[Modèle industriel] TITLE: Remote control
US-D682422-S,Cap for an insertion device,2013-05-14,Abbott Medical Optics Inc.,5,2013-05-14,2013,Modèle industriel,[Modèle industriel] TITLE: Cap for an insertion device
US-D1030071-S,Electrocardiograph,2024-06-04,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",1,2024-06-04,2024,Modèle industriel,[Modèle industriel] TITLE: Electrocardiograph
US-D1029275-S,Electrocardiograph,2024-05-28,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",1,2024-05-28,2024,Modèle industriel,[Modèle industriel] TITLE: Electrocardiograph
US-D1029277-S,Electrocardiograph,2024-05-28,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",1,2024-05-28,2024,Modèle industriel,[Modèle industriel] TITLE: Electrocardiograph
US-D890931-S,Medical cart,2020-07-21,Maquet Critical Care Ab,2,2020-07-21,2020,Modèle industriel,[Modèle industriel] TITLE: Medical cart
